45255
45752
46288
45779
46931
46921
46803
46305
46240
46898
46854
46912
46873
46784
46393
45883
46748
46240
46274
46312
45392
45241
45843
46909
46436
46425
46458
45893
46464
47019
47042
45110
50522
51584
51347
50860
50373
51948
51188
50178
44773
44762
45179
45830
45709
46900
46422
46443
47320
47033
47609
47954
46499
46993
47574
48167
47682
47377
47261
47338

"47091,7"
