122.78
111.25
117.39
101.42
99.59
87.61
93.24
89.50
94,75
94,53
78,10
80,16
92,76
87,80
98,25
94,56
92,36
85,88
79,89
86,47
143,41
92,34
89,55
107,58
97,25
96,86
85,33
86,73
105,31
100,99
91,34
107,58
64,77
54,93
63,14
63,81
93,71
59,56
76,72
71,62
143,17
102,32
86,76
86,04
97,17
125,80
90,19
95,15
84,77
81,93
83,16
96,67
81,09
93,10
92,89
91,28
96,22
93,65
93,97
86,12

92,3708716667

91,86
